screen_id,route_path,route_name,page_widget,page_file,layout_pattern,vpc_files,vpc_owner_file,declared_tier,suggested_tier,tier_status,l1_status,l2_status,l3_status,notes
SC-075,'/trade/copy-performance/:copyId/attribution',AppRouteNames.sc075PerformanceAttribution,PerformanceAttributionPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/performance_attribution_page.dart,direct_vpc,features/trade/presentation/pages/performance_attribution_page.dart;features/trade/presentation/widgets/performance_attribution_common.dart;features/trade/presentation/widgets/performance_attribution_painters.dart;features/trade/presentation/widgets/performance_attribution_summary_tabs.dart;features/trade/presentation/widgets/performance_attribution_tabs.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/performance_attribution_page.dart,standard,standard|compact,aligned,pass,pass,pass,compliant
SC-070,'/trade/copy-provider/:providerId',AppRouteNames.sc070CopyProviderDetail,CopyProviderDetailPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/copy_provider_detail_page.dart,shared_shell,features/trade/presentation/pages/copy_provider_detail_page.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/copy_provider_detail_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-071,'/trade/copy-provider/:providerId/assessment',AppRouteNames.sc071PreCopyAssessment,PreCopyAssessmentPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/pre_copy_assessment_page.dart,shared_shell,features/trade/presentation/pages/pre_copy_assessment_page.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/pre_copy_assessment_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-072,'/trade/copy-provider/:providerId/configuration',AppRouteNames.sc072CopyConfiguration,CopyConfigurationPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/copy_configuration_page.dart,shared_shell,features/trade/presentation/pages/copy_configuration_page.dart;features/trade/presentation/widgets/copy_configuration_provider_capital_mode.dart;features/trade/presentation/widgets/copy_configuration_risk_summary.dart;features/trade/presentation/widgets/copy_configuration_validation_common.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/copy_configuration_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-073,'/trade/copy-provider/:providerId/confirmation',AppRouteNames.sc073CopyConfirmation,CopyConfirmationPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/copy_confirmation_page.dart,shared_shell,features/trade/presentation/pages/copy_confirmation_page.dart;features/trade/presentation/widgets/copy_confirmation_page_common.dart;features/trade/presentation/widgets/copy_confirmation_page_sections.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/copy_confirmation_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-113,'/trade/copy-trading/complaint-tracking/:complaintId',AppRouteNames.sc416ComplaintTrackingDetail,ComplaintTrackingPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/complaint_tracking_page.dart,shared_shell,features/trade/presentation/pages/complaint_tracking_page.dart;features/trade/presentation/widgets/trade_module_layout.dart,features/trade/presentation/pages/complaint_tracking_page.dart,compact,compact,aligned,pass,pass,pass,compliant
SC-087,'/trade/trader/:traderId',AppRouteNames.sc087TraderProfile,TraderProfilePage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/trade/presentation/pages/trader_profile_page.dart,direct_vpc,features/trade/presentation/pages/trader_profile_page.dart;features/trade/presentation/widgets/trade_module_layout.dart;features/trade/presentation/widgets/trader_profile_overview.dart;features/trade/presentation/widgets/trader_profile_stats_common.dart;features/trade/presentation/widgets/trader_profile_trades.dart,features/trade/presentation/pages/trader_profile_page.dart,standard,standard|compact,aligned,pass,pass,pass,compliant
SC-147,'/wallet/asset/:assetId',AppRouteNames.sc147AssetDetail,AssetDetailPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/wallet/presentation/pages/asset_detail_page.dart,direct_vpc,features/wallet/presentation/pages/asset_detail_page.dart;features/wallet/presentation/widgets/asset_detail_page_common.dart;features/wallet/presentation/widgets/asset_detail_page_sections.dart,features/wallet/presentation/pages/asset_detail_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-141,'/wallet/transaction/:txId',AppRouteNames.sc141TransactionDetail,TransactionDetailPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/wallet/presentation/pages/transaction_detail_page.dart,shared_shell,features/wallet/presentation/pages/transaction_detail_page.dart;features/wallet/presentation/widgets/transaction_detail_page_common.dart;features/wallet/presentation/widgets/transaction_detail_page_sections.dart;features/wallet/presentation/widgets/vit_wallet_detail_scaffold.dart,features/wallet/presentation/pages/transaction_detail_page.dart,form,form,aligned,pass,pass,pass,compliant
SC-180,AppRoutePaths.admin,AppRouteNames.sc180AdminHome,InternalSurfaceGate,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/admin/presentation/pages/admin_home.dart,direct_vpc,features/admin/presentation/pages/admin_home.dart;features/admin/presentation/widgets/admin_home_dashboards_footer.dart;features/admin/presentation/widgets/admin_home_metrics_realtime.dart,features/admin/presentation/pages/admin_home.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-182,AppRoutePaths.adminAbtests,AppRouteNames.sc182AbTestDashboard,InternalSurfaceGate,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/admin/presentation/pages/ab_test_dashboard.dart,direct_vpc,features/admin/presentation/pages/ab_test_dashboard.dart;features/admin/presentation/widgets/ab_test_dashboard_common.dart;features/admin/presentation/widgets/ab_test_dashboard_sections.dart,features/admin/presentation/pages/ab_test_dashboard.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-181,AppRoutePaths.adminAnalytics,AppRouteNames.sc181AnalyticsDashboard,InternalSurfaceGate,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/admin/presentation/pages/analytics_dashboard.dart,direct_vpc,features/admin/presentation/pages/analytics_dashboard.dart;features/admin/presentation/widgets/analytics_dashboard_common.dart;features/admin/presentation/widgets/analytics_dashboard_sections.dart,features/admin/presentation/pages/analytics_dashboard.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-183,AppRoutePaths.adminFunnels,AppRouteNames.sc183FunnelDashboard,InternalSurfaceGate,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/admin/presentation/pages/funnel_dashboard.dart,direct_vpc,features/admin/presentation/pages/funnel_dashboard.dart;features/admin/presentation/widgets/funnel_dashboard_common_painter.dart;features/admin/presentation/widgets/funnel_dashboard_selector_metrics.dart;features/admin/presentation/widgets/funnel_dashboard_waterfall_details.dart,features/admin/presentation/pages/funnel_dashboard.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-410,AppRoutePaths.adminSettings,AppRouteNames.sc410AdminSettings,InternalSurfaceGate,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/admin/presentation/pages/admin_settings_page.dart,direct_vpc,features/admin/presentation/pages/admin_settings_page.dart,features/admin/presentation/pages/admin_settings_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc184ArenaHome,AppRoutePaths.arena,AppRouteNames.sc184ArenaHome,ArenaHomePage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/arena/presentation/pages/arena_home_page.dart,direct_vpc,features/arena/presentation/pages/arena_home_page.dart;features/arena/presentation/pages/arena_home_page_part_01.dart;features/arena/presentation/pages/arena_home_page_part_02.dart;features/arena/presentation/pages/arena_home_page_part_03.dart,features/arena/presentation/pages/arena_home_page.dart,compact,compact|standard,aligned,pass,pass,pass,compliant
SC-203,AppRoutePaths.arenaBlocked,AppRouteNames.sc203ArenaBlockedUsers,ArenaBlockedUsersPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/arena/presentation/pages/arena_blocked_users_page.dart,direct_vpc,features/arena/presentation/pages/arena_blocked_users_page.dart,features/arena/presentation/pages/arena_blocked_users_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc207ArenaPredictionBridgeFoundation,AppRoutePaths.arenaBridge,AppRouteNames.sc207ArenaPredictionBridgeFoundation,ArenaPredictionBridgeFoundationPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/arena/presentation/pages/arena_prediction_bridge_foundation_page.dart,direct_vpc,features/arena/presentation/pages/arena_prediction_bridge_foundation_page.dart;features/arena/presentation/pages/arena_prediction_bridge_foundation_page_part_01.dart;features/arena/presentation/pages/arena_prediction_bridge_foundation_page_part_02.dart;features/arena/presentation/pages/arena_prediction_bridge_foundation_page_part_03.dart,features/arena/presentation/pages/arena_prediction_bridge_foundation_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-208,AppRoutePaths.arenaEcosystem,AppRouteNames.sc208ConnectedEcosystemProduction,ConnectedEcosystemProductionPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/arena/presentation/pages/connected_ecosystem_production_page.dart,direct_vpc,features/arena/presentation/pages/connected_ecosystem_production_page.dart;features/arena/presentation/pages/connected_ecosystem_production_page_part_01.dart;features/arena/presentation/pages/connected_ecosystem_production_page_part_02.dart;features/arena/presentation/pages/connected_ecosystem_production_page_part_03.dart,features/arena/presentation/pages/connected_ecosystem_production_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-197,AppRoutePaths.arenaFlowMap,AppRouteNames.sc197ArenaFlowMap,ArenaFlowMapPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/arena/presentation/pages/arena_flow_map_page.dart,direct_vpc,features/arena/presentation/pages/arena_flow_map_page.dart;features/arena/presentation/widgets/arena_flow_map_nodes.dart;features/arena/presentation/widgets/arena_flow_map_overview.dart;features/arena/presentation/widgets/arena_flow_map_qa.dart,features/arena/presentation/pages/arena_flow_map_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-209,AppRoutePaths.arenaGuide,AppRouteNames.sc209ArenaGuide,ArenaGuidePage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/arena/presentation/pages/arena_guide_page.dart,direct_vpc,features/arena/presentation/pages/arena_guide_page.dart;features/arena/presentation/pages/arena_guide_page_part_01.dart;features/arena/presentation/pages/arena_guide_page_part_02.dart;features/arena/presentation/pages/arena_guide_page_part_03.dart,features/arena/presentation/pages/arena_guide_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-194,AppRoutePaths.arenaLeaderboard,AppRouteNames.sc194ArenaLeaderboard,ArenaLeaderboardPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/arena/presentation/pages/arena_leaderboard_page.dart,direct_vpc,features/arena/presentation/pages/arena_leaderboard_page.dart;features/arena/presentation/widgets/arena_leaderboard_body.dart;features/arena/presentation/widgets/arena_leaderboard_controls.dart;features/arena/presentation/widgets/arena_leaderboard_rows_footer.dart,features/arena/presentation/pages/arena_leaderboard_page.dart,compact,compact|standard,aligned,pass,pass,pass,compliant
SC-201,AppRoutePaths.arenaLedger,AppRouteNames.sc201ArenaPointsLedger,ArenaPointsLedgerPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/arena/presentation/pages/arena_points_ledger_page.dart,direct_vpc,features/arena/presentation/pages/arena_points_ledger_page.dart;features/arena/presentation/widgets/arena_points_ledger_page_common.dart;features/arena/presentation/widgets/arena_points_ledger_page_sections.dart,features/arena/presentation/pages/arena_points_ledger_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc205MyArena,AppRoutePaths.arenaMy,AppRouteNames.sc205MyArena,MyArenaPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/arena/presentation/pages/my_arena_page.dart,direct_vpc,features/arena/presentation/pages/my_arena_page.dart;features/arena/presentation/pages/my_arena_page_part_01.dart;features/arena/presentation/pages/my_arena_page_part_02.dart;features/arena/presentation/pages/my_arena_page_part_03.dart;features/arena/presentation/pages/my_arena_page_part_04.dart,features/arena/presentation/pages/my_arena_page.dart,compact,compact|standard,aligned,pass,pass,pass,compliant
SC-204,AppRoutePaths.arenaMyReports,AppRouteNames.sc204MyArenaReports,MyArenaReportsPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/arena/presentation/pages/my_arena_reports_page.dart,direct_vpc,features/arena/presentation/pages/my_arena_reports_page.dart;features/arena/presentation/widgets/my_arena_reports_page_common.dart;features/arena/presentation/widgets/my_arena_reports_page_sections.dart,features/arena/presentation/pages/my_arena_reports_page.dart,compact,compact|standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc206ArenaProductionReady,AppRoutePaths.arenaProduction,AppRouteNames.sc206ArenaProductionReady,ArenaProductionReadyPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/arena/presentation/pages/arena_production_ready_page.dart,direct_vpc,features/arena/presentation/pages/arena_production_ready_page.dart;features/arena/presentation/pages/arena_production_ready_page_part_01.dart;features/arena/presentation/pages/arena_production_ready_page_part_02.dart;features/arena/presentation/pages/arena_production_ready_page_part_03.dart,features/arena/presentation/pages/arena_production_ready_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-192,AppRoutePaths.arenaResolution,AppRouteNames.sc192ArenaResolutionCenter,ArenaResolutionCenterPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/arena/presentation/pages/arena_resolution_center_page.dart,direct_vpc,features/arena/presentation/pages/arena_resolution_center_page.dart,features/arena/presentation/pages/arena_resolution_center_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-198,AppRoutePaths.arenaSafety,AppRouteNames.sc198ArenaSafetyCenter,ArenaSafetyCenterPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/arena/presentation/pages/arena_safety_center_page.dart,direct_vpc,features/arena/presentation/pages/arena_safety_center_page.dart;features/arena/presentation/widgets/arena_safety_center_page_common.dart;features/arena/presentation/widgets/arena_safety_center_page_sections.dart,features/arena/presentation/pages/arena_safety_center_page.dart,standard,standard,aligned,pass,pass,pass,compliant
SC-185,AppRoutePaths.arenaStudio,AppRouteNames.sc185ArenaStudio,ArenaStudioPage,C:/Users/C-PC/Documents/Tao-app-trad-figma-sang-fultter-bang-ui-ux-pro-max-truc-tiep-tu-code/flutter_app/lib/features/arena/presentation/pages/arena_studio_page.dart,direct_vpc,features/arena/presentation/pages/arena_studio_page.dart;features/arena/presentation/widgets/arena_studio_fee_banner.dart;features/arena/presentation/widgets/arena_studio_footer.dart;features/arena/presentation/widgets/arena_studio_stepper.dart;features/arena/presentation/widgets/arena_studio_steps.dart,features/arena/presentation/pages/arena_studio_page.dart,standard,standard,aligned,pass,pass,pass,compliant
