"assignment_status","priority_band","feature","route","page","page_file","visual_density_priority","visual_density_risk_score","official_density_score","body_grade","archetype","guardrail","root_causes","recommendation","next_action","source_files"
"monitor_when_touched","P2-B medium monitor","arena","AppRoutePaths.arenaStudioSmartRules","ArenaSmartRuleBuilderPage","flutter_app/lib/features/arena/presentation/pages/arena_smart_rule_builder_page.dart","P2_MEDIUM_DENSITY_REVIEW","33","0","A","detail","open_arena_points_boundary_preserve","tokenized_fixed_height_pressure;spacer_inside_cards;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/arena/presentation/pages/arena_smart_rule_builder_page.dart;flutter_app/lib/features/arena/presentation/pages/arena_smart_rule_builder_page_part_01.dart;flutter_app/lib/features/arena/presentation/pages/arena_smart_rule_builder_page_part_02.dart;flutter_app/lib/features/arena/presentation/pages/arena_smart_rule_builder_page_part_03.dart"
"monitor_when_touched","P2-B medium monitor","dca","AppRoutePaths.dcaMultiAsset","DCAMultiAssetPage","flutter_app/lib/features/dca/presentation/pages/dca_multi_asset_page.dart","P2_MEDIUM_DENSITY_REVIEW","33","0","A","detail","standard_ui_accessibility_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/dca/presentation/pages/dca_multi_asset_page.dart;flutter_app/lib/features/dca/presentation/pages/dca_multi_asset_page_part_01.dart;flutter_app/lib/features/dca/presentation/pages/dca_multi_asset_page_part_02.dart;flutter_app/lib/features/dca/presentation/pages/dca_multi_asset_page_part_03.dart"
"monitor_when_touched","P2-B medium monitor","launchpad","AppRoutePaths.launchpadAddressBook","LaunchpadAddressBookPage","flutter_app/lib/features/launchpad/presentation/pages/launchpad_address_book_page.dart","P2_MEDIUM_DENSITY_REVIEW","33","5","A","detail","financial_safety_copy_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/launchpad/presentation/pages/launchpad_address_book_page.dart;flutter_app/lib/features/launchpad/presentation/widgets/launchpad_address_book_cards.dart;flutter_app/lib/features/launchpad/presentation/widgets/launchpad_address_book_controls.dart;flutter_app/lib/features/launchpad/presentation/widgets/launchpad_address_book_sheet_common.dart"
"monitor_when_touched","P2-B medium monitor","p2p","AppRoutePaths.p2pBlacklistAdd","P2PBlacklistAddPage","flutter_app/lib/features/p2p/presentation/pages/p2p_blacklist_add_page.dart","P2_MEDIUM_DENSITY_REVIEW","33","6","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/p2p/presentation/pages/p2p_blacklist_add_page.dart"
"monitor_when_touched","P2-B medium monitor","p2p","AppRoutePaths.p2pKycVerify","P2PIdentityVerificationPage","flutter_app/lib/features/p2p/presentation/pages/p2p_identity_verification_page.dart","P2_MEDIUM_DENSITY_REVIEW","33","0","A","detail","financial_safety_copy_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/p2p/presentation/pages/p2p_identity_verification_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_identity_verification_page_common.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_identity_verification_page_sections.dart"
"monitor_when_touched","P2-B medium monitor","p2p","AppRoutePaths.p2pKycIdentity","P2PIdentityVerificationPage","flutter_app/lib/features/p2p/presentation/pages/p2p_identity_verification_page.dart","P2_MEDIUM_DENSITY_REVIEW","33","0","A","detail","financial_safety_copy_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/p2p/presentation/pages/p2p_identity_verification_page.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_identity_verification_page_common.dart;flutter_app/lib/features/p2p/presentation/widgets/p2p_identity_verification_page_sections.dart"
"monitor_when_touched","P2-B medium monitor","support","AppRoutePaths.supportAnnouncements","AnnouncementsPage","flutter_app/lib/features/support/presentation/pages/announcements_page.dart","P2_MEDIUM_DENSITY_REVIEW","33","4","A","detail","standard_ui_accessibility_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/support/presentation/pages/announcements_page.dart;flutter_app/lib/features/support/presentation/widgets/announcements_filters_widgets.dart;flutter_app/lib/features/support/presentation/widgets/announcements_list_widgets.dart"
"monitor_when_touched","P2-B medium monitor","trade","AppRoutePaths.tradeCopyEducation","CopyEducationPage","flutter_app/lib/features/trade/presentation/pages/copy_education_page.dart","P2_MEDIUM_DENSITY_REVIEW","33","1","A","detail","financial_safety_copy_preserve","vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/trade/presentation/pages/copy_education_page.dart;flutter_app/lib/features/trade/presentation/widgets/copy_education_page_common.dart;flutter_app/lib/features/trade/presentation/widgets/copy_education_page_sections.dart"
"monitor_when_touched","P2-B medium monitor","trade","AppRoutePaths.tradeCopyProviderApply","ProviderApplicationPage","flutter_app/lib/features/trade/presentation/pages/provider_application_page.dart","P2_MEDIUM_DENSITY_REVIEW","33","7","A","detail","financial_safety_copy_preserve","tokenized_fixed_height_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/trade/presentation/pages/provider_application_page.dart;flutter_app/lib/features/trade/presentation/widgets/provider_application_common.dart;flutter_app/lib/features/trade/presentation/widgets/provider_application_progress_intro.dart;flutter_app/lib/features/trade/presentation/widgets/provider_application_steps.dart"
"monitor_when_touched","P2-C standard monitor","admin","AppRoutePaths.adminFunnels","FunnelDashboard","flutter_app/lib/features/admin/presentation/pages/funnel_dashboard.dart","P2_MEDIUM_DENSITY_REVIEW","32","4","A","detail","standard_ui_accessibility_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/admin/presentation/pages/funnel_dashboard.dart;flutter_app/lib/features/admin/presentation/widgets/funnel_dashboard_common_painter.dart;flutter_app/lib/features/admin/presentation/widgets/funnel_dashboard_selector_metrics.dart;flutter_app/lib/features/admin/presentation/widgets/funnel_dashboard_waterfall_details.dart"
"monitor_when_touched","P2-C standard monitor","cross_module","AppRoutePaths.crossModuleAnalytics","CrossModuleAnalytics","flutter_app/lib/features/cross_module/presentation/pages/cross_module_analytics.dart","P2_MEDIUM_DENSITY_REVIEW","32","3","A","detail","standard_ui_accessibility_preserve","vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/cross_module/presentation/pages/cross_module_analytics.dart;flutter_app/lib/features/cross_module/presentation/widgets/cross_module_analytics_cards.dart;flutter_app/lib/features/cross_module/presentation/widgets/cross_module_analytics_common.dart;flutter_app/lib/features/cross_module/presentation/widgets/cross_module_analytics_painters.dart;flutter_app/lib/features/cross_module/presentation/widgets/cross_module_analytics_tabs.dart"
"monitor_when_touched","P2-C standard monitor","cross_module","AppRoutePaths.taxReports","TaxReportCenter","flutter_app/lib/features/cross_module/presentation/pages/tax_report_center.dart","P2_MEDIUM_DENSITY_REVIEW","32","6","A","detail","standard_ui_accessibility_preserve","vertical_gap_accumulation;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/cross_module/presentation/pages/tax_report_center.dart;flutter_app/lib/features/cross_module/presentation/pages/tax_report_center_part_01.dart;flutter_app/lib/features/cross_module/presentation/pages/tax_report_center_part_02.dart;flutter_app/lib/features/cross_module/presentation/pages/tax_report_center_part_03.dart"
"monitor_when_touched","P2-C standard monitor","earn","AppRoutePaths.earnStakingRiskAssessment","StakingRiskAssessmentPage","flutter_app/lib/features/earn/presentation/pages/staking_risk_assessment_page.dart","P2_MEDIUM_DENSITY_REVIEW","32","0","A","detail","financial_safety_copy_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/earn/presentation/pages/staking_risk_assessment_page.dart;flutter_app/lib/features/earn/presentation/widgets/staking_risk_assessment_page_common.dart;flutter_app/lib/features/earn/presentation/widgets/staking_risk_assessment_page_sections.dart"
"monitor_when_touched","P2-C standard monitor","launchpad","AppRoutePaths.launchpadMultisig","LaunchpadMultisigPage","flutter_app/lib/features/launchpad/presentation/pages/launchpad_multisig_page.dart","P2_MEDIUM_DENSITY_REVIEW","32","1","A","detail","financial_safety_copy_preserve","tokenized_fixed_height_pressure;bottom_nav_inset_pressure;official_audit_blind_spot;shared_component_compliant_but_sparse","Compact first viewport: reduce tall tokenized cards/gaps and verify first repeated/actionable section above bottom nav.","Monitor and compact when this feature/file is touched, or if emulator/widget QA shows first-viewport regression; use existing recommendation as the fix direction.","flutter_app/lib/features/launchpad/presentation/pages/launchpad_multisig_page.dart;flutter_app/lib/features/launchpad/presentation/pages/launchpad_multisig_page_part_01.dart;flutter_app/lib/features/launchpad/presentation/pages/launchpad_multisig_page_part_02.dart;flutter_app/lib/features/launchpad/presentation/pages/launchpad_multisig_page_part_03.dart"
