"id","path","area","feature","layer","kind","lines","soft_limit","hard_limit","threshold_bucket","priority","required_action","split_direction","verification","status","notes"
"FEG00059","lib/core/errors/app_failure.dart","lib","core","core","core_boundary","19","0","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00060","lib/core/network/api_client.dart","lib","core","core","core_boundary","35","0","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00061","lib/core/utils/result.dart","lib","core","core","core_boundary","15","0","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00062","lib/features/admin/data/admin_repository.dart","lib","admin","other","other_dart","3","0","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/admin --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00063","lib/features/admin/data/providers/admin_repository_provider.dart","lib","admin","data/providers","other_dart","6","0","900","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/admin --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00064","lib/features/admin/data/repositories/mock_admin_repository.dart","lib","admin","data/repositories","data_repository","446","400","900","soft_review","P2","SOFT_REVIEW_REPOSITORY: keep public repository API stable; split static fixtures before logic; preserve fail-closed behavior.","Move cohesive fixture groups to lib/features/admin/data/repositories/ or data/fixtures part files; leave fail-closed policy cohesive unless clear helper boundary exists.","flutter analyze; flutter test test/features/admin --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00065","lib/features/admin/domain/entities/admin_entities.dart","lib","admin","domain/entities","domain_entity","321","500","800","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/admin --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00066","lib/features/admin/presentation/controllers/admin_controller.dart","lib","admin","presentation/controllers","controller","107","350","500","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/admin --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00067","lib/features/admin/presentation/pages/ab_test_dashboard.dart","lib","admin","presentation/pages","presentation_page","102","500","600","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/admin --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00068","lib/features/admin/presentation/pages/admin_home.dart","lib","admin","presentation/pages","presentation_page","96","500","600","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/admin --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00069","lib/features/admin/presentation/pages/admin_settings_page.dart","lib","admin","presentation/pages","presentation_page","232","500","600","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/admin --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00070","lib/features/admin/presentation/pages/analytics_dashboard.dart","lib","admin","presentation/pages","presentation_page","101","500","600","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/admin --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00071","lib/features/admin/presentation/pages/funnel_dashboard.dart","lib","admin","presentation/pages","presentation_page","109","500","600","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/admin --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
"FEG00072","lib/features/admin/presentation/widgets/ab_test_dashboard_common.dart","lib","admin","presentation/widgets","presentation_widget","158","400","600","under_soft_target","P3","AUDIT_ONLY: no split expected; if touched, preserve behavior, use package imports, avoid features/*/data in presentation, avoid runtime Colors.*, format, and run relevant tests.","No extraction expected. Keep cohesive unless a future change exposes mixed responsibilities.","flutter analyze; flutter test test/features/admin --reporter=compact; flutter test test/quality/architecture_baseline_guardrails_test.dart --reporter=compact","pending_audit","generated_2026-06-01"
